"","subnum","offered_points","offered_difficulty","nswitch","accuracy","response","MentalDemand","PhysicalDemand","TemporalDemand","Performance","Effort","Frustration"
"10607",1844339,"12","0.6",6,0.888888888888889,1,5,4,4,21,4,1
"10608",1844339,"6","0.6",6,1,1,5,4,4,21,4,1
"10609",1844339,"12","0.4",4,1,1,4,4,3,21,4,1
"10610",1844339,"12","0.2",2,1,1,5,5,4,21,6,1
"10611",1844339,"9","0.8",7,0.888888888888889,1,4,3,4,21,3,1
"10612",1844339,"9","0.6",6,1,1,5,4,4,21,4,1
"10613",1844339,"12","0.2",2,1,1,5,5,4,21,6,1
"10614",1844339,"9","0.8",8,1,1,4,3,4,21,3,1
"10615",1844339,"9","0.2",2,0.888888888888889,1,5,5,4,21,6,1
"10616",1844339,"9","0.2",2,1,1,5,5,4,21,6,1
"10617",1844339,"6","0.2",2,1,1,5,5,4,21,6,1
"10618",1844339,"9","0.6",5,0.888888888888889,1,5,4,4,21,4,1
"10619",1844339,"6","0.8",8,1,1,4,3,4,21,3,1
"10620",1844339,"6","0.8",8,1,1,4,3,4,21,3,1
"10621",1844339,"12","0.8",7,1,1,4,3,4,21,3,1
"10622",1844339,"6","0.8",7,1,1,4,3,4,21,3,1
"10623",1844339,"12","0.2",2,1,1,5,5,4,21,6,1
"10624",1844339,"6","0.6",6,0.888888888888889,1,5,4,4,21,4,1
"10625",1844339,"12","0.8",7,1,1,4,3,4,21,3,1
"10626",1844339,"12","0.8",7,1,1,4,3,4,21,3,1
"10627",1844339,"12","0.2",2,1,1,5,5,4,21,6,1
"10628",1844339,"12","0.6",6,1,1,5,4,4,21,4,1
"10629",1844339,"9","0.8",8,0.888888888888889,1,4,3,4,21,3,1
"10630",1844339,"9","0.6",6,1,1,5,4,4,21,4,1
"10631",1844339,"9","0.4",4,1,1,4,4,3,21,4,1
"10632",1844306,"3","0.6",5,0.888888888888889,1,6,5,6,13,13,14
"10633",1844306,"12","0.8",8,1,1,4,4,13,14,14,14
"10634",1844306,"9","0.2",2,0.888888888888889,1,5,5,13,13,14,14
"10635",1844306,"9","0.4",3,1,1,4,4,14,15,15,14
"10636",1844306,"12","0.6",5,1,1,6,5,6,13,13,14
"10637",1844306,"6","0.8",8,1,1,4,4,13,14,14,14
"10638",1844306,"9","0.8",8,1,1,4,4,13,14,14,14
"10639",1844306,"12","0.2",1,1,1,5,5,13,13,14,14
"10640",1844306,"9","0.8",7,1,1,4,4,13,14,14,14
"10641",1844306,"12","0.8",7,1,1,4,4,13,14,14,14
"10642",1844306,"3","0.8",7,1,1,4,4,13,14,14,14
"10643",1844306,"12","0.4",4,0.888888888888889,1,4,4,14,15,15,14
"10644",1844306,"3","0.4",3,0.888888888888889,1,4,4,14,15,15,14
"10645",1844306,"3","0.2",2,1,1,5,5,13,13,14,14
"10646",1844306,"9","0.2",1,1,1,5,5,13,13,14,14
"10647",1844306,"6","0.4",3,1,1,4,4,14,15,15,14
"10648",1844306,"12","0.6",5,0.888888888888889,1,6,5,6,13,13,14
"10649",1844306,"9","0.4",3,1,1,4,4,14,15,15,14
"10650",1844306,"9","0.2",1,1,1,5,5,13,13,14,14
"10651",1844306,"3","0.2",2,1,1,5,5,13,13,14,14
"10652",1844306,"3","0.4",4,0.888888888888889,1,4,4,14,15,15,14
"10653",1844306,"12","0.8",7,0.888888888888889,1,4,4,13,14,14,14
"10654",1844306,"9","0.4",3,1,1,4,4,14,15,15,14
"10655",1844306,"9","0.2",1,0.888888888888889,1,5,5,13,13,14,14
"10656",1844306,"6","0.4",3,1,1,4,4,14,15,15,14
"10657",1844306,"3","0.8",7,0,0,4,4,13,14,14,14
"10658",1844306,"6","0.4",3,0.888888888888889,1,4,4,14,15,15,14
"10659",1844306,"9","0.6",6,1,1,6,5,6,13,13,14
"10660",1844306,"12","0.2",2,0.888888888888889,1,5,5,13,13,14,14
"10661",1844306,"6","0.6",6,1,1,6,5,6,13,13,14
"10662",1844306,"9","0.8",8,1,1,4,4,13,14,14,14
"10663",1844306,"6","0.2",1,1,1,5,5,13,13,14,14
"10664",1844306,"3","0.8",7,1,1,4,4,13,14,14,14
"10665",1844306,"9","0.6",5,1,1,6,5,6,13,13,14
"10666",1844306,"12","0.2",1,1,1,5,5,13,13,14,14
"10667",1844306,"3","0.2",2,1,1,5,5,13,13,14,14
"10668",1844306,"3","0.6",5,0.888888888888889,1,6,5,6,13,13,14
"10669",1844306,"6","0.2",1,1,1,5,5,13,13,14,14
"10670",1844306,"12","0.6",6,1,1,6,5,6,13,13,14
"10671",1844306,"6","0.4",4,1,1,4,4,14,15,15,14
"10672",1844306,"9","0.8",7,1,1,4,4,13,14,14,14
"10673",1844306,"6","0.8",7,1,1,4,4,13,14,14,14
"10674",1844306,"9","0.4",4,1,1,4,4,14,15,15,14
"10675",1844306,"12","0.8",7,1,1,4,4,13,14,14,14
"10676",1844306,"6","0.6",5,1,1,6,5,6,13,13,14
"10677",1844306,"3","0.4",4,0.777777777777778,0,4,4,14,15,15,14
"10678",1844306,"9","0.6",5,1,1,6,5,6,13,13,14
"10679",1844306,"3","0.2",2,1,1,5,5,13,13,14,14
"10680",1844306,"6","0.2",1,1,1,5,5,13,13,14,14
"10681",1844306,"12","0.4",4,0.888888888888889,1,4,4,14,15,15,14
"10682",1844306,"9","0.2",1,1,1,5,5,13,13,14,14
"10683",1844306,"6","0.2",1,1,1,5,5,13,13,14,14
"10684",1844306,"6","0.6",5,0.888888888888889,1,6,5,6,13,13,14
"10685",1844306,"12","0.2",2,1,1,5,5,13,13,14,14
"10686",1844306,"6","0.2",1,0.888888888888889,1,5,5,13,13,14,14
"10687",1844306,"3","0.6",6,1,1,6,5,6,13,13,14
"10688",1844306,"6","0.6",6,1,1,6,5,6,13,13,14
"10689",1844306,"12","0.2",1,1,1,5,5,13,13,14,14
"10690",1844306,"9","0.6",5,1,1,6,5,6,13,13,14
"10691",1844306,"9","0.6",6,1,1,6,5,6,13,13,14
"10692",1844306,"3","0.8",8,1,1,4,4,13,14,14,14
"10693",1844306,"12","0.6",5,1,1,6,5,6,13,13,14
"10694",1844306,"3","0.4",3,1,1,4,4,14,15,15,14
"10695",1844306,"6","0.4",4,0.888888888888889,1,4,4,14,15,15,14
"10696",1844306,"3","0.6",5,1,1,6,5,6,13,13,14
"10697",1844306,"3","0.6",6,0.777777777777778,0,6,5,6,13,13,14
"10698",1844306,"12","0.4",3,1,1,4,4,14,15,15,14
"10699",1844306,"3","0.2",1,1,1,5,5,13,13,14,14
"10700",1844306,"3","0.8",8,1,1,4,4,13,14,14,14
"10701",1844306,"3","0.4",3,1,1,4,4,14,15,15,14
"10702",1844306,"9","0.8",7,0.888888888888889,1,4,4,13,14,14,14
"10703",1844306,"12","0.4",3,1,1,4,4,14,15,15,14
"10704",1844306,"6","0.6",6,1,1,6,5,6,13,13,14
"10705",1844306,"6","0.8",8,1,1,4,4,13,14,14,14
"10706",1844306,"9","0.4",3,0.888888888888889,1,4,4,14,15,15,14
"10707",1844306,"12","0.8",8,1,1,4,4,13,14,14,14
"10708",1844306,"12","0.4",4,1,1,4,4,14,15,15,14
"10709",1844306,"6","0.8",8,0.888888888888889,1,4,4,13,14,14,14
"10710",1844306,"6","0.8",8,1,1,4,4,13,14,14,14
"10711",1844306,"12","0.6",6,1,1,6,5,6,13,13,14
"10712",1844196,"9","0.8",7,1,1,14,12,12,21,12,9
"10713",1844196,"12","0.4",3,0.888888888888889,1,10,8,4,21,12,7
"10714",1844196,"3","0.4",4,1,1,10,8,4,21,12,7
"10715",1844196,"3","0.2",1,1,1,8,6,6,21,10,7
"10716",1844196,"12","0.8",8,1,1,14,12,12,21,12,9
"10717",1844196,"6","0.4",3,1,1,10,8,4,21,12,7
"10718",1844196,"6","0.8",8,1,1,14,12,12,21,12,9
"10719",1844196,"6","0.6",5,1,1,10,10,9,21,12,7
"10720",1844196,"12","0.6",5,1,1,10,10,9,21,12,7
"10721",1844196,"3","0.2",2,1,1,8,6,6,21,10,7
"10722",1844196,"12","0.2",2,1,1,8,6,6,21,10,7
"10723",1844196,"6","0.6",5,1,1,10,10,9,21,12,7
"10724",1844196,"3","0.2",2,1,1,8,6,6,21,10,7
"10725",1844196,"6","0.2",2,0.888888888888889,1,8,6,6,21,10,7
"10726",1844196,"3","0.4",3,1,1,10,8,4,21,12,7
"10727",1844196,"6","0.6",6,1,1,10,10,9,21,12,7
"10728",1844196,"3","0.6",5,1,1,10,10,9,21,12,7
"10729",1844196,"9","0.8",7,1,1,14,12,12,21,12,9
"10730",1844196,"12","0.8",7,1,1,14,12,12,21,12,9
"10731",1844196,"9","0.6",5,1,1,10,10,9,21,12,7
"10732",1844196,"6","0.4",4,1,1,10,8,4,21,12,7
"10733",1844196,"6","0.2",2,1,1,8,6,6,21,10,7
"10734",1844196,"6","0.2",2,1,1,8,6,6,21,10,7
"10735",1844196,"6","0.8",7,1,1,14,12,12,21,12,9
"10736",1844196,"9","0.8",8,1,1,14,12,12,21,12,9
"10737",1844196,"6","0.8",7,1,1,14,12,12,21,12,9
"10738",1844196,"12","0.2",2,1,1,8,6,6,21,10,7
"10739",1844196,"9","0.4",3,0.888888888888889,1,10,8,4,21,12,7
"10740",1844196,"3","0.6",6,0.888888888888889,1,10,10,9,21,12,7
"10741",1844196,"3","0.6",6,1,1,10,10,9,21,12,7
"10742",1844196,"9","0.6",6,1,1,10,10,9,21,12,7
"10743",1844196,"6","0.4",3,1,1,10,8,4,21,12,7
"10744",1844196,"12","0.4",4,1,1,10,8,4,21,12,7
"10745",1844196,"12","0.6",5,1,1,10,10,9,21,12,7
"10746",1844196,"3","0.4",4,1,1,10,8,4,21,12,7
"10747",1844196,"12","0.4",3,0.888888888888889,1,10,8,4,21,12,7
"10748",1844196,"12","0.8",8,1,1,14,12,12,21,12,9
"10749",1844196,"6","0.4",4,1,1,10,8,4,21,12,7
"10750",1844196,"3","0.8",8,1,1,14,12,12,21,12,9
"10751",1844196,"6","0.6",5,1,1,10,10,9,21,12,7
"10752",1844196,"12","0.2",1,0.888888888888889,1,8,6,6,21,10,7
"10753",1844196,"3","0.4",3,0.888888888888889,1,10,8,4,21,12,7
"10754",1844196,"9","0.4",4,1,1,10,8,4,21,12,7
"10755",1844196,"3","0.4",4,1,1,10,8,4,21,12,7
"10756",1844196,"9","0.2",2,1,1,8,6,6,21,10,7
"10757",1844196,"12","0.2",1,1,1,8,6,6,21,10,7
"10758",1844196,"6","0.2",2,1,1,8,6,6,21,10,7
"10759",1844196,"3","0.6",6,1,1,10,10,9,21,12,7
"10760",1844196,"6","0.2",1,1,1,8,6,6,21,10,7
"10761",1844196,"12","0.8",7,1,1,14,12,12,21,12,9
"10762",1844196,"12","0.2",1,0.888888888888889,1,8,6,6,21,10,7
"10763",1844196,"6","0.8",7,1,1,14,12,12,21,12,9
"10764",1844196,"9","0.8",7,1,1,14,12,12,21,12,9
"10765",1844196,"12","0.4",4,1,1,10,8,4,21,12,7
"10766",1844196,"3","0.8",7,1,1,14,12,12,21,12,9
"10767",1844196,"9","0.2",1,1,1,8,6,6,21,10,7
"10768",1844196,"3","0.8",8,0.888888888888889,1,14,12,12,21,12,9
"10769",1844196,"3","0.2",2,1,1,8,6,6,21,10,7
"10770",1844196,"9","0.6",5,1,1,10,10,9,21,12,7
"10771",1844196,"9","0.6",5,1,1,10,10,9,21,12,7
"10772",1844196,"9","0.4",3,1,1,10,8,4,21,12,7
"10773",1844196,"9","0.2",1,1,1,8,6,6,21,10,7
"10774",1844196,"9","0.4",4,1,1,10,8,4,21,12,7
"10775",1844196,"12","0.6",6,1,1,10,10,9,21,12,7
"10776",1844196,"12","0.4",3,1,1,10,8,4,21,12,7
"10777",1844196,"12","0.8",7,1,1,14,12,12,21,12,9
"10778",1844196,"9","0.6",6,1,1,10,10,9,21,12,7
"10779",1844196,"3","0.6",6,0.888888888888889,1,10,10,9,21,12,7
"10780",1844196,"12","0.6",6,1,1,10,10,9,21,12,7
"10781",1844196,"12","0.6",5,1,1,10,10,9,21,12,7
"10782",1844196,"9","0.8",8,1,1,14,12,12,21,12,9
"10783",1844196,"9","0.2",1,1,1,8,6,6,21,10,7
"10784",1844196,"6","0.6",6,1,1,10,10,9,21,12,7
"10785",1844196,"9","0.2",1,1,1,8,6,6,21,10,7
"10786",1844196,"3","0.8",8,1,1,14,12,12,21,12,9
"10787",1844196,"6","0.4",3,1,1,10,8,4,21,12,7
"10788",1844196,"9","0.4",3,1,1,10,8,4,21,12,7
"10789",1844196,"3","0.2",1,0.888888888888889,1,8,6,6,21,10,7
"10790",1844196,"3","0.8",8,1,1,14,12,12,21,12,9
"10791",1844196,"6","0.8",8,1,1,14,12,12,21,12,9
"10792",1844361,"6","0.2",1,1,1,7,2,5,17,7,8
"10793",1844361,"9","0.2",1,1,1,7,2,5,17,7,8
"10794",1844361,"12","0.6",6,1,1,8,3,13,16,14,14
"10795",1844361,"6","0.4",4,1,1,8,3,13,13,13,14
"10796",1844361,"3","0.2",2,1,1,7,2,5,17,7,8
"10797",1844361,"12","0.6",6,1,1,8,3,13,16,14,14
"10798",1844361,"9","0.2",1,1,1,7,2,5,17,7,8
"10799",1844361,"12","0.4",3,1,1,8,3,13,13,13,14
"10800",1844361,"12","0.6",5,1,1,8,3,13,16,14,14
"10801",1844361,"12","0.6",6,1,1,8,3,13,16,14,14
"10802",1844361,"12","0.6",5,0.777777777777778,0,8,3,13,16,14,14
"10803",1844361,"12","0.2",2,1,1,7,2,5,17,7,8
"10804",1844361,"12","0.4",4,1,1,8,3,13,13,13,14
"10805",1844361,"9","0.2",1,1,1,7,2,5,17,7,8
"10806",1844361,"9","0.4",4,1,1,8,3,13,13,13,14
"10807",1844361,"6","0.2",1,1,1,7,2,5,17,7,8
"10808",1844361,"12","0.8",8,1,1,14,3,15,13,14,14
"10809",1844361,"9","0.4",3,1,1,8,3,13,13,13,14
"10810",1844361,"9","0.2",2,1,1,7,2,5,17,7,8
"10811",1844361,"9","0.4",3,1,1,8,3,13,13,13,14
"10812",1844361,"6","0.2",1,1,1,7,2,5,17,7,8
"10813",1844361,"12","0.8",8,1,1,14,3,15,13,14,14
"10814",1844361,"9","0.6",5,1,1,8,3,13,16,14,14
"10815",1844361,"12","0.8",7,1,1,14,3,15,13,14,14
"10816",1844361,"12","0.2",2,1,1,7,2,5,17,7,8
"10817",1844361,"9","0.6",5,0.888888888888889,1,8,3,13,16,14,14
"10818",1844361,"9","0.6",5,0.777777777777778,0,8,3,13,16,14,14
"10819",1844361,"9","0.6",6,1,1,8,3,13,16,14,14
"10820",1844361,"12","0.2",2,0.888888888888889,1,7,2,5,17,7,8
"10821",1844361,"9","0.8",8,1,1,14,3,15,13,14,14
"10822",1844361,"9","0.8",7,0.888888888888889,1,14,3,15,13,14,14
"10823",1844361,"12","0.8",7,1,1,14,3,15,13,14,14
"10824",1844361,"12","0.4",4,0.888888888888889,1,8,3,13,13,13,14
"10825",1844361,"9","0.6",5,1,1,8,3,13,16,14,14
"10826",1844361,"9","0.8",7,1,1,14,3,15,13,14,14
"10827",1844361,"9","0.2",1,1,1,7,2,5,17,7,8
"10828",1844361,"9","0.4",4,1,1,8,3,13,13,13,14
"10829",1844361,"12","0.8",8,1,1,14,3,15,13,14,14
"10830",1844361,"12","0.4",3,0.888888888888889,1,8,3,13,13,13,14
"10831",1844361,"12","0.2",1,0.888888888888889,1,7,2,5,17,7,8
"10832",1844361,"12","0.2",1,1,1,7,2,5,17,7,8
"10833",1844361,"12","0.4",4,0,0,8,3,13,13,13,14
"10834",1844361,"9","0.4",3,1,1,8,3,13,13,13,14
"10835",1844234,"12","0.4",4,1,1,4,6,6,18,6,7
"10836",1844234,"9","0.2",1,1,1,4,6,7,18,5,7
"10837",1844234,"12","0.6",6,1,1,4,6,7,17,5,7
"10838",1844234,"6","0.6",6,1,1,4,6,7,17,5,7
"10839",1844234,"6","0.8",7,0.888888888888889,1,3,7,5,18,4,7
"10840",1844234,"9","0.4",4,0.888888888888889,1,4,6,6,18,6,7
"10841",1844234,"3","0.8",7,0.777777777777778,0,3,7,5,18,4,7
"10842",1844234,"6","0.4",4,1,1,4,6,6,18,6,7
"10843",1844234,"12","0.8",8,0.888888888888889,1,3,7,5,18,4,7
"10844",1844234,"6","0.6",5,1,1,4,6,7,17,5,7
"10845",1844234,"3","0.8",8,1,1,3,7,5,18,4,7
"10846",1844234,"6","0.8",7,1,1,3,7,5,18,4,7
"10847",1844234,"12","0.2",1,0.888888888888889,1,4,6,7,18,5,7
"10848",1844234,"3","0.6",6,0.777777777777778,0,4,6,7,17,5,7
"10849",1844234,"6","0.4",4,1,1,4,6,6,18,6,7
"10850",1844234,"3","0.2",2,1,1,4,6,7,18,5,7
"10851",1844234,"9","0.6",5,1,1,4,6,7,17,5,7
"10852",1844234,"9","0.8",7,0.888888888888889,1,3,7,5,18,4,7
"10853",1844234,"12","0.8",7,0.888888888888889,1,3,7,5,18,4,7
"10854",1844234,"9","0.2",2,0.888888888888889,1,4,6,7,18,5,7
"10855",1844234,"9","0.8",8,1,1,3,7,5,18,4,7
"10856",1844234,"12","0.8",7,1,1,3,7,5,18,4,7
"10857",1844234,"3","0.8",8,0.777777777777778,0,3,7,5,18,4,7
"10858",1844234,"12","0.2",2,1,1,4,6,7,18,5,7
"10859",1844234,"12","0.4",4,1,1,4,6,6,18,6,7
"10860",1844234,"12","0.8",8,1,1,3,7,5,18,4,7
"10861",1844234,"9","0.4",4,0.888888888888889,1,4,6,6,18,6,7
"10862",1844234,"9","0.2",2,1,1,4,6,7,18,5,7
"10863",1844234,"9","0.4",3,1,1,4,6,6,18,6,7
"10864",1844234,"9","0.6",5,1,1,4,6,7,17,5,7
"10865",1844234,"6","0.2",1,1,1,4,6,7,18,5,7
"10866",1844234,"6","0.4",3,1,1,4,6,6,18,6,7
"10867",1844234,"12","0.6",6,1,1,4,6,7,17,5,7
"10868",1844234,"6","0.4",4,1,1,4,6,6,18,6,7
"10869",1844234,"6","0.6",6,1,1,4,6,7,17,5,7
"10870",1844234,"12","0.8",7,1,1,3,7,5,18,4,7
"10871",1844234,"6","0.6",6,0.888888888888889,1,4,6,7,17,5,7
"10872",1844234,"3","0.2",2,0.888888888888889,1,4,6,7,18,5,7
"10873",1844234,"9","0.8",7,1,1,3,7,5,18,4,7
"10874",1844234,"9","0.2",2,1,1,4,6,7,18,5,7
"10875",1844234,"6","0.8",8,0.888888888888889,1,3,7,5,18,4,7
"10876",1844234,"6","0.8",7,1,1,3,7,5,18,4,7
"10877",1844234,"12","0.6",6,1,1,4,6,7,17,5,7
"10878",1844234,"12","0.4",4,1,1,4,6,6,18,6,7
"10879",1844234,"6","0.6",5,0.888888888888889,1,4,6,7,17,5,7
"10880",1844234,"12","0.4",4,1,1,4,6,6,18,6,7
"10881",1844234,"3","0.6",6,1,1,4,6,7,17,5,7
"10882",1844234,"9","0.8",8,1,1,3,7,5,18,4,7
"10883",1844234,"3","0.6",5,1,1,4,6,7,17,5,7
"10884",1844234,"3","0.4",3,0.888888888888889,1,4,6,6,18,6,7
"10885",1844234,"12","0.6",6,1,1,4,6,7,17,5,7
"10886",1844234,"6","0.2",2,1,1,4,6,7,18,5,7
"10887",1844234,"12","0.6",5,1,1,4,6,7,17,5,7
"10888",1844234,"3","0.4",4,0.888888888888889,1,4,6,6,18,6,7
"10889",1844234,"9","0.6",6,0.888888888888889,1,4,6,7,17,5,7
"10890",1844234,"12","0.2",1,1,1,4,6,7,18,5,7
"10891",1844234,"9","0.8",8,1,1,3,7,5,18,4,7
"10892",1844234,"3","0.2",1,1,1,4,6,7,18,5,7
"10893",1844234,"9","0.2",2,1,1,4,6,7,18,5,7
"10894",1844234,"3","0.4",3,0.888888888888889,1,4,6,6,18,6,7
"10895",1844234,"6","0.2",2,1,1,4,6,7,18,5,7
"10896",1844234,"3","0.2",1,1,1,4,6,7,18,5,7
"10897",1844234,"6","0.2",1,1,1,4,6,7,18,5,7
"10898",1844234,"6","0.2",1,1,1,4,6,7,18,5,7
"10899",1844234,"12","0.2",1,1,1,4,6,7,18,5,7
"10900",1844234,"3","0.2",1,1,1,4,6,7,18,5,7
"10901",1844234,"9","0.6",6,0.888888888888889,1,4,6,7,17,5,7
"10902",1844234,"9","0.4",3,1,1,4,6,6,18,6,7
"10903",1844234,"3","0.4",3,1,1,4,6,6,18,6,7
"10904",1844234,"12","0.2",1,1,1,4,6,7,18,5,7
"10905",1844234,"6","0.4",3,0.888888888888889,1,4,6,6,18,6,7
"10906",1844234,"9","0.4",4,0.888888888888889,1,4,6,6,18,6,7
"10907",1844234,"12","0.4",3,1,1,4,6,6,18,6,7
"10908",1844234,"3","0.4",3,0.888888888888889,1,4,6,6,18,6,7
"10909",1844234,"9","0.6",5,0.888888888888889,1,4,6,7,17,5,7
"10910",1844234,"6","0.8",8,0.888888888888889,1,3,7,5,18,4,7
"10911",1844274,"9","0.8",8,1,1,5,4,8,19,8,1
"10912",1844274,"6","0.8",8,0.888888888888889,1,5,4,8,19,8,1
"10913",1844274,"12","0.8",8,1,1,5,4,8,19,8,1
"10914",1844274,"9","0.4",3,1,1,4,3,3,21,3,1
"10915",1844274,"6","0.4",3,1,1,4,3,3,21,3,1
"10916",1844274,"6","0.2",1,1,1,1,1,1,21,1,1
"10917",1844274,"6","0.4",3,1,1,4,3,3,21,3,1
"10918",1844274,"9","0.2",1,1,1,1,1,1,21,1,1
"10919",1844274,"3","0.6",6,1,1,4,4,7,20,6,1
"10920",1844274,"9","0.2",2,1,1,1,1,1,21,1,1
"10921",1844274,"6","0.6",6,1,1,4,4,7,20,6,1
"10922",1844274,"3","0.4",4,1,1,4,3,3,21,3,1
"10923",1844274,"12","0.8",7,1,1,5,4,8,19,8,1
"10924",1844274,"6","0.2",1,1,1,1,1,1,21,1,1
"10925",1844274,"9","0.2",1,1,1,1,1,1,21,1,1
"10926",1844274,"3","0.4",4,1,1,4,3,3,21,3,1
"10927",1844274,"9","0.8",7,1,1,5,4,8,19,8,1
"10928",1844274,"3","0.6",5,1,1,4,4,7,20,6,1
"10929",1844274,"6","0.2",1,1,1,1,1,1,21,1,1
"10930",1844274,"12","0.8",8,1,1,5,4,8,19,8,1
"10931",1844274,"3","0.2",2,1,1,1,1,1,21,1,1
"10932",1844274,"3","0.2",2,1,1,1,1,1,21,1,1
"10933",1844274,"12","0.4",4,1,1,4,3,3,21,3,1
"10934",1844274,"9","0.6",6,1,1,4,4,7,20,6,1
"10935",1844274,"9","0.8",7,1,1,5,4,8,19,8,1
"10936",1844274,"6","0.6",5,1,1,4,4,7,20,6,1
"10937",1844274,"12","0.6",5,1,1,4,4,7,20,6,1
"10938",1844274,"12","0.2",1,1,1,1,1,1,21,1,1
"10939",1844274,"12","0.8",8,1,1,5,4,8,19,8,1
"10940",1844274,"3","0.4",4,1,1,4,3,3,21,3,1
"10941",1844274,"6","0.6",5,1,1,4,4,7,20,6,1
"10942",1844274,"9","0.6",5,1,1,4,4,7,20,6,1
"10943",1844274,"6","0.8",7,1,1,5,4,8,19,8,1
"10944",1844274,"3","0.8",8,1,1,5,4,8,19,8,1
"10945",1844274,"12","0.2",2,1,1,1,1,1,21,1,1
"10946",1844274,"3","0.2",2,1,1,1,1,1,21,1,1
"10947",1844274,"3","0.6",5,0.888888888888889,1,4,4,7,20,6,1
"10948",1844274,"3","0.8",8,1,1,5,4,8,19,8,1
"10949",1844274,"9","0.6",6,1,1,4,4,7,20,6,1
"10950",1844274,"3","0.2",1,1,1,1,1,1,21,1,1
"10951",1844274,"12","0.2",1,1,1,1,1,1,21,1,1
"10952",1844274,"3","0.8",8,1,1,5,4,8,19,8,1
"10953",1844274,"3","0.2",1,0.777777777777778,0,1,1,1,21,1,1
"10954",1844274,"3","0.8",8,1,1,5,4,8,19,8,1
"10955",1844274,"6","0.2",2,1,1,1,1,1,21,1,1
"10956",1844274,"12","0.6",6,1,1,4,4,7,20,6,1
"10957",1844274,"12","0.2",2,1,1,1,1,1,21,1,1
"10958",1844274,"9","0.4",3,0.888888888888889,1,4,3,3,21,3,1
"10959",1844274,"6","0.2",1,1,1,1,1,1,21,1,1
"10960",1844274,"9","0.2",1,1,1,1,1,1,21,1,1
"10961",1844274,"12","0.4",4,1,1,4,3,3,21,3,1
"10962",1844274,"6","0.4",4,1,1,4,3,3,21,3,1
"10963",1844274,"3","0.6",5,1,1,4,4,7,20,6,1
"10964",1844274,"9","0.8",8,1,1,5,4,8,19,8,1
"10965",1844274,"6","0.4",4,1,1,4,3,3,21,3,1
"10966",1844274,"12","0.6",6,1,1,4,4,7,20,6,1
"10967",1844274,"12","0.6",5,1,1,4,4,7,20,6,1
"10968",1844274,"9","0.4",3,1,1,4,3,3,21,3,1
"10969",1844274,"6","0.8",7,1,1,5,4,8,19,8,1
"10970",1844274,"12","0.6",6,1,1,4,4,7,20,6,1
"10971",1844274,"6","0.6",5,1,1,4,4,7,20,6,1
"10972",1844274,"12","0.8",7,1,1,5,4,8,19,8,1
"10973",1844274,"12","0.4",4,1,1,4,3,3,21,3,1
"10974",1844274,"6","0.8",8,1,1,5,4,8,19,8,1
"10975",1844274,"3","0.8",8,1,1,5,4,8,19,8,1
"10976",1844274,"9","0.8",7,1,1,5,4,8,19,8,1
"10977",1844274,"9","0.4",4,1,1,4,3,3,21,3,1
"10978",1844274,"9","0.4",4,1,1,4,3,3,21,3,1
"10979",1844274,"12","0.4",3,0.888888888888889,1,4,3,3,21,3,1
"10980",1844274,"12","0.4",3,1,1,4,3,3,21,3,1
"10981",1844274,"6","0.8",7,0.888888888888889,1,5,4,8,19,8,1
"10982",1844274,"3","0.4",3,0.888888888888889,1,4,3,3,21,3,1
"10983",1844274,"6","0.6",6,1,1,4,4,7,20,6,1
"10984",1844274,"9","0.2",1,1,1,1,1,1,21,1,1
"10985",1844274,"9","0.6",6,1,1,4,4,7,20,6,1
"10986",1844274,"6","0.4",4,0.888888888888889,1,4,3,3,21,3,1
"10987",1844274,"12","0.2",1,1,1,1,1,1,21,1,1
"10988",1844274,"3","0.4",3,1,1,4,3,3,21,3,1
"10989",1844274,"9","0.6",5,0,0,4,4,7,20,6,1
"10990",1844274,"3","0.6",5,0.444444444444444,0,4,4,7,20,6,1
"10991",1844369,"6","0.8",7,1,1,16,2,8,14,7,8
"10992",1844369,"3","0.4",4,0.888888888888889,1,1,1,2,16,8,3
"10993",1844369,"12","0.4",4,1,1,1,1,2,16,8,3
"10994",1844369,"3","0.8",7,1,1,16,2,8,14,7,8
"10995",1844369,"3","0.2",1,0,0,1,1,1,21,1,1
"10996",1844369,"9","0.8",8,0.888888888888889,1,16,2,8,14,7,8
"10997",1844369,"6","0.6",5,0.888888888888889,1,10,1,5,7,10,8
"10998",1844369,"9","0.4",3,1,1,1,1,2,16,8,3
"10999",1844369,"6","0.2",1,1,1,1,1,1,21,1,1
"11000",1844369,"12","0.2",1,1,1,1,1,1,21,1,1
"11001",1844369,"9","0.2",1,1,1,1,1,1,21,1,1
"11002",1844369,"12","0.8",8,1,1,16,2,8,14,7,8
"11003",1844369,"12","0.8",7,1,1,16,2,8,14,7,8
"11004",1844369,"12","0.8",8,0.888888888888889,1,16,2,8,14,7,8
"11005",1844369,"3","0.6",5,0.666666666666666,0,10,1,5,7,10,8
"11006",1844369,"12","0.2",1,1,1,1,1,1,21,1,1
"11007",1844369,"6","0.2",1,1,1,1,1,1,21,1,1
"11008",1844369,"6","0.4",4,0,0,1,1,2,16,8,3
"11009",1844369,"6","0.4",4,1,1,1,1,2,16,8,3
"11010",1844369,"9","0.4",4,1,1,1,1,2,16,8,3
"11011",1844369,"3","0.4",4,1,1,1,1,2,16,8,3
"11012",1844369,"12","0.6",6,0.777777777777778,0,10,1,5,7,10,8
